Year|Month|DayofMonth|DayOfWeek|DepTime|CRSDepTime|ArrTime|CRSArrTime|UniqueCarrier|FlightNum|TailNum|ActualElapsedTime|CRSElapsedTime|AirTime|ArrDelay|DepDelay|Origin|Dest|Distance
2008|6|18|3|835|835|933|937|OO|3751|N445SW|118|122|93|-4|0|SLC|BUR|574
2008|6|20|5|545|545|630|629|OO|5577|N298SW|45|44|23|1|0|SMF|SFO|86
2008|6|23|1|1455|1500|1548|1559|OO|1978|N813SK|53|59|33|-11|-5|GSP|ATL|153
2008|6|25|3|1114|1120|1224|1223|OO|4117|N442SW|70|63|37|1|-6|SLC|GJT|217
2008|6|27|5|1152|1152|1317|1316|OO|5972|N926SW|145|144|121|1|0|DEN|BFL|845
2008|6|30|1|1117|1125|1154|1206|OO|3835|N418SW|97|101|74|-12|-8|SLC|PSC|521
2008|6|27|5|1627|1608|1738|1748|UA|79|N934UA|131|160|119|-10|19|DEN|SFO|967
2008|6|9|1|610|610|828|822|UA|211|N558UA|318|312|295|6|0|IAD|LAX|2288
2008|6|3|2|749|755|905|905|UA|341|N342UA|136|130|117|0|-6|RIC|ORD|642
2008|6|12|4|1829|1815|2214|2138|UA|447|N454UA|405|383|347|36|14|PHL|SFO|2521
2008|6|25|3|1845|1843|2347|2357|UA|572|N383UA|182|194|168|-10|2|DEN|CLT|1337
2008|6|27|5|2115|2020|54|2329|UA|692|N570UA|159|129|89|85|55|ORD|LGA|733
2008|6|18|3|555|600|731|730|UA|833|N558UA|156|150|137|1|-5|DEN|SFO|967
2008|6|23|1|2108|1715|2227|1842|UA|1137|N913UA|79|87|55|225|233|SFO|LAX|337
2008|6|8|7|1407|1407|1644|1700|UA|1434|N453UA|97|113|77|-16|0|PHX|DEN|602
2008|6|3|2|822|824|1115|1111|UA|1584|N409UA|113|107|83|4|-2|PHX|DEN|602
2008|6|2|1|1325|1325|1437|1446|US|437|N633AW|72|81|48|-9|0|SAN|LAS|258
2008|6|5|4|2031|2034|2239|2301|US|193|N634AW|128|147|109|-22|-3|SEA|LAS|866
2008|6|9|1|1752|1750|1900|1909|US|933|N454UW|68|79|48|-9|2|CLT|JAX|329
2008|6|12|4|838|840|1010|1006|US|787|N941UW|272|266|258|4|-2|CLT|LAS|1916
2008|6|15|7|821|825|1049|1103|US|488|N160AW|148|158|133|-14|-4|GEG|PHX|1020
2008|6|18|3|1202|1120|1614|1544|US|141|N802AW|312|324|286|30|42|LAS|ANC|2304
2008|6|21|6|1030|1030|1158|1211|US|781|N936UW|88|101|70|-13|0|MCO|CLT|468
2008|6|24|2|1906|1905|2112|2059|US|939|N169UW|126|114|70|13|1|PHL|CLT|448
2008|6|27|5|645|645|812|820|US|1583|N941UW|87|95|66|-8|0|PHL|CLT|448
2008|6|30|1|723|725|840|823|US|829|N700UW|77|58|30|17|-2|RDU|CLT|130
2008|6|2|1|959|1000|1000|1005|WN|1492|N611SW|61|65|48|-5|-1|CMH|MDW|284
2008|6|20|5|1410|1420|1708|1706|DL|1486|N982DL|178|166|141|2|-10|MCO|LGA|950
2008|6|23|1|625|630|1350|1410|DL|1844|N677DL|265|280|241|-20|-5|SMF|ATL|2092
2008|6|26|4|1228|1229|1337|1340|DL|1953|N909DE|69|71|40|-3|-1|LGA|DCA|214
2008|6|30|1|1730|1730|1833|1848|DL|793|N951DL|63|78|44|-15|0|ATL|JAX|270
2008|6|24|2|1140|1140|1255|1247|EV|4232|N643AS|75|67|49|8|0|AVL|ATL|164
2008|6|20|5|1029|1029|1210|1159|EV|4347|N643AS|101|90|70|11|0|ATL|HHH|239
2008|6|22|7|1832|1735|2142|2040|EV|4484|N759EV|130|125|105|62|57|MKE|ATL|669
2008|6|1|7|1432|1431|1523|1524|EV|4610|N878AS|111|113|89|-1|1|ATL|SGF|563
2008|6|27|5|1604|1606|1714|1705|EV|4743|N855AS|130|119|97|9|-2|ATL|BMI|533
2008|6|19|4|1556|1600|1602|1625|EV|4874|N738EV|66|85|52|-23|-4|ATL|JAN|341
2008|6|8|7|1756|1800|1922|1923|F9|268|N924FR|146|143|123|-1|-4|DEN|S|846
2008|6|22|7|1156|1201|1248|1311|F9|620|N924FR|172|190|153|-23|-5|DTW|DEN|1123
2008|6|2|1|1709|1704|1858|1836|FL|50|N290AT|109|92|86|22|5|TPA|ATL|406
2008|6|8|7|1612|1615|1815|1803|FL|365|N299AT|123|108|95|12|-3|ATL|MIA|595
2008|6|13|5|825|830|948|1000|FL|423|N978AT|83|90|59|-12|-5|BOS|BWI|370
2008|6|18|3|551|553|713|730|FL|711|N895AT|82|97|67|-17|-2|DAY|ATL|432
2008|6|23|1|2228|1847|2|2100|FL|61|N957AT|94|133|80|182|221|IAD|ATL|533
2008|6|28|6|817|822|1011|1003|FL|443|N972AT|174|161|158|8|-5|MCO|MCI|1072
2008|6|18|3|1326|1330|1404|1407|HA|164|N475HA|38|37|20|-3|-4|HNL|OGG|100
2008|6|13|5|1333|1339|1421|1435|MQ|3048|N317AE|48|56|32|-14|-6|SAN|LAX|109
2008|6|12|4|1458|1500|1555|1548|MQ|3249|N266AE|57|48|26|7|-2|DFW|ACT|89
2008|6|30|1|907|910|1013|1015|MQ|3432|N509AE|66|65|53|-2|-3|AMA|DFW|313
2008|6|7|6|1822|1830|1929|1940|MQ|3582|N908AE|67|70|44|-11|-8|HOU|DFW|247
2008|6|7|6|752|710|901|820|MQ|3735|N503AE|69|70|51|41|42|DFW|LIT|304
2008|6|21|6|1910|1910|2148|2155|MQ|3906|N687JS|98|105|78|-7|0|ORD|SYR|607
2008|6|24|2|1037|1045|1122|1135|MQ|4052|N648AE|45|50|34|-13|-8|CMI|ORD|135
2008|6|8|7|1048|945|1258|1055|MQ|4199|N643AE|130|70|67|123|63|ORD|DSM|299
2008|6|28|6|1603|1605|NaN|1730|MQ|4346|N823AE|NaN|85|NaN|NaN|-2|MIA|JAX|334
2008|6|15|7|1554|1555|1744|1755|MQ|4510|N633AE|50|60|35|-11|-1|ORD|FNT|223
2008|6|30|1|559|605|732|735|MQ|4751|N719AE|93|90|66|-3|-6|RDU|LGA|431
2008|6|28|6|2208|2216|2325|2331|NW|144|N8978E|77|75|59|-6|-8|MSP|ORD|334
2008|6|12|4|1334|1335|1653|1632|NW|292|N677MC|139|117|98|21|-1|MEM|DTW|610
2008|6|3|2|649|658|902|856|NW|456|N675MC|133|118|99|6|-9|MSP|MEM|700
2008|6|19|4|1010|1009|1152|1148|NW|652|N371NB|102|99|70|4|1|DTW|EWR|487
2008|6|1|7|2040|2025|2323|2249|NW|825|N945N|163|144|118|34|15|MCO|IND|828
2008|6|2|1|1850|1850|2003|2008|NW|1057|N915RW|133|138|113|-5|0|PIT|MSP|726
2008|6|11|3|920|925|1036|1049|NW|1424|N8923E|76|84|54|-13|-5|MEM|VPS|369
2008|6|18|3|829|830|1105|1108|NW|1678|N752NW|96|98|69|-3|-1|STL|DTW|440
2008|6|10|2|1816|1820|2114|2127|9E|2042|91619E|118|127|97|-13|-4|MCI|ATL|692
2008|6|10|2|603|610|702|719|9E|2988|87339E|59|69|35|-17|-7|DAY|DTW|166
2008|6|29|7|1250|1255|1544|1558|9E|4740|80309E|114|123|90|-14|-5|MSN|DCA|707
2008|6|28|6|1420|1425|1546|1555|9E|5717|84239E|86|90|66|-9|-5|MEM|MLI|442
2008|6|19|4|1723|1718|1806|1805|9E|5833|89609E|43|47|19|1|5|DTW|LAN|74
2008|6|12|4|804|810|817|840|9E|5954|85169E|73|90|56|-23|-6|TYS|MEM|342
2008|6|28|6|1630|1635|1732|1745|AA|311|N444AA|62|70|54|-13|-5|S|SJC|342
2008|6|5|4|2011|2015|2108|2115|AA|443|N3BMAA|57|60|41|-7|-4|TPA|MIA|204
2008|6|17|2|1054|955|1331|1140|AA|615|N454AA|217|165|196|111|59|RDU|DFW|1062
2008|6|2|1|953|1000|1326|1235|AA|809|N5BRAA|213|155|155|51|-7|SJU|MIA|1045
2008|6|1|7|1933|1930|2318|2305|AA|1058|N5CRAA|165|155|127|13|3|ORD|MCO|1005
2008|6|27|5|1715|1655|2146|1825|AA|1198|N292AA|271|90|74|201|20|RDU|LGA|431
2008|6|2|1|803|810|934|950|AA|1336|N428AA|91|100|78|-16|-7|DFW|STL|551
2008|6|5|4|1357|1245|1753|1640|AA|1494|N497AA|176|175|154|73|72|DFW|FLL|1119
2008|6|27|5|1842|1740|2124|2025|AA|1659|N495AA|162|165|124|59|62|SAT|ORD|1041
2008|6|4|3|1458|1415|1636|1515|AA|1809|N538AA|158|120|92|81|43|DCA|ORD|612
2008|6|8|7|600|600|858|855|AA|1991|N4YJAA|238|235|214|3|0|BOS|DFW|1562
2008|6|18|3|650|650|745|745|AA|2309|N448AA|115|115|99|0|0|DCA|ORD|612
2008|6|2|1|1324|1330|2203|2210|AS|852|N570AS|339|340|314|-7|-6|HNL|SEA|2677
2008|6|11|3|1000|1000|1147|1212|AS|324|N961AS|107|132|93|-25|0|SEA|SJC|697
2008|6|20|5|1109|1040|1328|1310|AS|574|N617AS|139|150|129|18|29|PDX|SAN|933
2008|6|29|7|1459|1457|1721|1720|AS|523|N586AS|142|143|118|1|2|BUR|SEA|937
2008|6|7|6|1341|1345|1644|1649|B6|435|N659JB|183|184|145|-5|-4|BOS|MCO|1121
2008|6|14|6|1159|1200|1449|1449|B6|209|N608JB|350|349|319|0|-1|JFK|LGB|2465
2008|6|21|6|1523|1505|1805|1750|B6|44|N558JB|162|165|144|15|18|MCO|JFK|944
2008|6|28|6|NaN|1935|NaN|2102|B6|33|N635JB|NaN|87|NaN|NaN|NaN|ROC|JFK|264
2008|6|21|6|921|845|1238|1157|CO|548|N73270|377|372|328|41|36|EWR|SFO|2565
2008|6|22|7|2229|2100|2344|2227|CO|757|N18223|255|267|235|77|89|CLE|LAS|1825
2008|6|7|6|128|55|628|551|CO|766|N24202|180|176|165|37|33|ONT|IAH|1334
2008|6|21|6|912|854|1042|1012|CO|799|N33292|150|138|125|30|18|IAH|DEN|861
2008|6|12|4|1625|1630|1941|1947|CO|45|N58606|196|197|145|-6|-5|EWR|MIA|1086
2008|6|24|2|1809|1759|2020|2014|CO|359|N38257|191|195|165|6|10|DCA|IAH|1208
2008|6|1|7|1957|2000|2209|2256|DL|969|N917DL|132|176|110|-47|-3|JFK|ATL|760
2008|6|4|3|910|900|1029|1030|DL|1414|N124DE|79|90|61|-1|10|MCO|ATL|403
2008|6|7|6|838|835|955|943|DL|1660|N913DL|197|188|164|12|3|ATL|ELP|1282
2008|6|10|2|1127|1130|1234|1240|DL|1917|N911DE|67|70|46|-6|-3|BOS|LGA|185
2008|6|13|5|1728|1729|1841|1854|DL|1963|N911DE|73|85|46|-13|-1|LGA|DCA|214
2008|6|17|2|1154|1155|1338|1340|DL|813|N988DL|104|105|86|-2|-1|DCA|ATL|547
2008|7|3|4|1749|1750|1855|1900|WN|1921|N685SW|66|70|48|-5|-1|BDL|BWI|283
2008|7|4|5|620|620|807|810|WN|1460|N477WN|107|110|92|-3|0|HOU|B|670
2008|7|5|6|1217|1220|1321|1325|WN|1722|N472WN|64|65|49|-4|-3|PHX|SAN|304
2008|7|6|7|1443|1405|1824|1640|WN|1821|N766SW|221|155|201|104|38|TPA|PHL|920
2008|7|8|2|920|925|1033|1045|WN|447|N290WN|73|80|62|-12|-5|BWI|MHT|377
2008|7|9|3|807|800|913|910|WN|1306|N726SW|66|70|56|3|7|HOU|JAN|359
2008|7|10|4|1721|1720|1836|1835|WN|2027|N477WN|75|75|66|1|1|LAX|SMF|373
2008|7|11|5|1447|1345|1718|1615|WN|1537|N208WN|91|90|79|63|62|MSY|TPA|487
2008|7|12|6|1013|1010|1126|1130|WN|3028|N920WN|73|80|59|-4|3|SJC|S|342
2008|7|14|1|915|900|1013|1005|WN|1880|N742SW|58|65|44|8|15|BWI|BUF|281
2008|7|15|2|2138|2120|2219|2205|WN|610|N524SW|41|45|30|14|18|HOU|AUS|148
2008|7|16|3|825|825|1415|1425|WN|2545|N665WN|230|240|220|-10|0|LAX|MDW|1750
2008|7|17|4|849|850|1009|1015|WN|1913|N201LV|80|85|70|-6|-1|MHT|BWI|377
2008|7|18|5|1104|1100|1839|1900|WN|2879|N460WN|275|300|258|-21|4|PHX|MHT|2279
2008|7|20|7|653|700|807|820|WN|2872|N407WN|134|140|114|-13|-7|BDL|MDW|777
2008|7|21|1|933|935|1008|1020|WN|3495|N239WN|95|105|88|-12|-2|ELP|SAN|636
2008|7|22|2|1134|1135|1303|1305|WN|6|N691WN|89|90|63|-2|-1|LAS|SMF|397
2008|7|23|3|NaN|2150|NaN|2325|WN|2127||NaN|215|NaN|NaN|NaN|MDW|PHX|1444
2008|7|24|4|1510|1505|1824|1750|WN|2550|N214WN|134|105|112|34|5|PHX|DEN|602
2008|7|25|5|1948|1935|2236|2230|WN|2381|N733SA|108|115|90|6|13|SEA|SLC|689
2008|7|27|7|1602|1600|1653|1705|WN|37|N926WN|51|65|42|-12|2|DAL|HOU|239
2008|7|28|1|1251|1255|1347|1410|WN|2315|N655WN|56|75|41|-23|-4|LAS|PHX|256
2008|7|29|2|1730|1730|1906|1925|WN|313|N767SW|216|235|207|-19|0|MDW|LAS|1521
2008|7|30|3|1742|1725|1901|1915|WN|1070|N505SW|79|110|54|-14|17|PHL|MHT|290
2008|7|31|4|1708|1650|1740|1655|WN|12|N923WN|92|65|81|45|18|SDF|BHM|323
2008|7|5|6|1029|940|1147|1051|XE|432|N12563|78|71|61|56|49|MRY|SAN|376
2008|7|10|4|1354|1350|1458|1458|XE|7821|N12569|124|128|105|0|4|BOI|LAX|674
2008|7|2|3|1136|1140|1310|1328|XE|2178|N15986|154|168|139|-18|-4|RDU|IAH|1043
2008|7|7|1|1227|1235|1326|1334|XE|3153|N13990|119|119|98|-8|-8|CLE|MSP|622
2008|7|13|7|1443|1450|1621|1613|XE|2610|N27523|158|143|122|8|-7|GSP|IAH|838
2008|7|30|3|837|835|1010|1012|XE|2908|N15948|93|97|74|-2|2|IAH|AMA|519
2008|7|28|1|1418|1326|1527|1505|XE|2250|N13133|69|99|46|22|52|PVD|EWR|160
2008|7|2|3|725|730|800|747|XE|2349|N16918|95|77|63|13|-5|CLE|MKE|328
2008|7|12|6|1528|1450|1644|1605|XE|3106|N12540|76|75|61|39|38|SYR|CLE|317
2008|7|5|6|1014|1020|1140|1136|YV|7159|N75992|86|76|49|4|-6|CLE|IAD|288
2008|7|10|4|1332|1340|1602|1602|YV|2879|N97325|150|142|137|0|-8|MFR|PHX|854
2008|7|16|3|550|600|606|622|YV|2819|N929LR|136|142|116|-16|-10|AUS|PHX|872
2008|7|21|1|1840|1744|1954|1847|YV|7291|N27173|74|63|33|67|56|IAD|ROA|177
2008|7|26|6|924|927|1104|1116|YV|2883|N923FJ|100|109|83|-12|-3|RNO|PHX|601
2008|7|3|4|1240|1240|1321|1325|NW|1729|N8926E|41|45|20|-4|0|RST|MSP|76
2008|7|22|2|1955|1955|2100|2100|OH|5473|N962CA|65|65|31|0|0|CVG|TYS|226
2008|7|19|6|1330|1330|1459|1515|OH|5072|N653CA|89|105|73|-16|0|MYR|CVG|489
2008|7|28|1|1624|1535|1912|1829|OH|5732|N685BR|108|114|92|43|49|TUL|CVG|646
2008|7|10|4|1315|1315|1430|1422|OH|5562|N526CA|135|127|110|8|0|CVG|FSD|701
2008|7|1|2|1433|1330|1538|1437|OO|3620|N564SW|65|67|52|61|63|SLC|CDC|221
2008|7|3|4|738|744|832|846|OO|5590|N567SW|54|62|36|-14|-6|SFO|FAT|158
2008|7|6|7|812|817|907|914|OO|5407|N564SW|55|57|39|-7|-5|LAX|SAN|109
2008|7|8|2|2019|1912|2114|2010|OO|6157|N918SW|55|58|32|64|67|GRB|ORD|174
2008|7|12|6|651|700|809|815|OO|2690|N709BR|78|75|64|-6|-9|MSN|MCI|386
2008|7|14|1|646|647|811|810|OO|5706|N583SW|85|83|72|1|-1|FAT|LAS|258
2008|7|16|3|1445|1343|1558|1500|OO|6423|N967SW|73|77|58|58|62|ONT|SFO|363
2008|7|19|6|1331|1336|1419|1434|OO|3783|N459SW|108|118|89|-15|-5|SLC|LAX|590
2008|7|21|1|1053|959|1148|1047|OO|5881|N919SW|115|108|97|61|54|TYS|ORD|475
2008|7|23|3|1824|1759|2006|1909|OO|6717|N927SW|162|130|107|57|25|DEN|PSP|776
2008|7|26|6|743|748|830|838|OO|5405|N565SW|47|50|31|-8|-5|SAN|LAX|109
2008|7|28|1|NaN|1940|NaN|2057|OO|6349|N947SW|NaN|77|NaN|NaN|NaN|BUR|SFO|326
2008|7|31|4|623|625|740|747|OO|3753|N435SW|77|82|61|-7|-2|BIL|SLC|387
2008|7|20|7|658|703|1503|1504|UA|72|N673UA|305|301|283|-1|-5|HNL|SFO|2398
2008|7|28|1|905|854|1722|1720|UA|192|N424UA|317|326|299|2|11|LAX|PHL|2401
2008|7|27|7|601|600|NaN|1400|UA|324|N544UA|NaN|300|NaN|NaN|1|LAX|IAD|2288
2008|7|19|6|1409|1319|1531|1444|UA|426|N578UA|82|85|53|47|50|JAC|DEN|406
2008|7|9|3|1254|1300|1554|1558|UA|548|N921UA|120|118|86|-4|-6|SFO|SLC|599
2008|7|22|2|2115|2005|2233|2125|UA|663|N522UA|78|80|63|68|70|DEN|JAC|406
2008|7|30|3|652|700|813|818|UA|794|N822UA|81|78|57|-5|-8|JAC|DEN|406
2008|7|9|3|1710|1603|1848|1736|UA|955|N818UA|98|93|77|72|67|SFO|SAN|447
2008|7|6|7|2037|2014|2150|2132|UA|1241|N385UA|133|138|120|18|23|DEN|SAN|853
2008|7|21|1|1729|1649|1948|1902|UA|1542|N481UA|139|133|108|46|40|MCO|IAD|758
2008|7|1|2|948|950|1054|1118|US|1950|N952UW|66|88|53|-24|-2|RDU|PHL|336
2008|7|5|6|1823|1835|1906|1932|US|1470|N946UW|43|57|33|-26|-12|BWI|PHL|90
2008|7|8|2|2150|2120|2255|2231|US|1724|N752US|65|71|51|24|30|DCA|SYR|298
2008|7|11|5|1016|1020|1227|1237|US|1491|N717UW|131|137|110|-10|-4|DCA|TPA|814
2008|7|14|1|626|630|827|837|US|1616|N445US|121|127|98|-10|-4|MIA|CLT|650
2008|7|17|4|607|610|849|901|US|1264|N435US|162|171|149|-12|-3|MIA|PHL|1013
2008|7|20|7|1047|1050|1430|1424|US|146|N908AW|403|394|388|6|-3|PHX|LIH|2979
2008|7|23|3|855|855|1335|1339|US|511|N837AW|160|164|129|-4|0|PHX|OMA|1037
2008|7|26|6|2241|2230|613|610|US|378|N663AW|272|280|255|3|11|SMF|CLT|2244
2008|7|30|3|945|950|1156|1204|US|1525|N110UW|131|134|102|-8|-5|BOS|CLT|728
2008|7|1|2|1524|1525|1644|1650|WN|965|N479WN|80|85|64|-6|-1|LAS|SJC|386
2008|7|2|3|1334|1335|1631|1635|WN|2902|N261WN|117|120|103|-4|-1|MDW|ORF|704
2008|7|21|1|2028|2030|2130|2138|DL|1935|N916DE|62|68|40|-8|-2|BOS|LGA|185
2008|7|25|5|2001|1910|2224|2104|DL|41|N668DN|143|114|80|80|51|ATL|MIA|595
2008|7|28|1|605|600|743|743|DL|801|N377DA|98|103|80|0|5|DCA|ATL|547
2008|7|31|4|841|845|1041|1040|DL|851|N656DL|300|295|260|1|-4|ATL|SMF|2092
2008|7|17|4|1810|1805|1921|1928|EV|4231|N828AS|71|83|60|-7|5|TLH|MIA|403
2008|7|14|1|2015|2010|2123|2142|EV|4348|N640AS|68|92|58|-19|5|ATL|HHH|239
2008|7|14|1|1630|1545|1825|1710|EV|4480|N390CA|115|85|54|75|45|ATL|DAB|366
2008|7|16|3|1555|1600|1607|1625|EV|4602|N856AS|72|85|53|-18|-5|ATL|EVV|350
2008|7|27|7|854|904|1115|1129|EV|4739|N635AS|81|85|69|-14|-10|VPS|ATL|264
2008|7|10|4|1920|1640|2230|1925|EV|4861|N844AS|190|165|136|185|160|PVD|ATL|903
2008|7|3|4|823|825|906|917|F9|765|N948FR|103|112|85|-11|-2|DEN|LAS|629
2008|7|17|4|654|700|810|823|F9|583|N912FR|76|83|63|-13|-6|DEN|SLC|391
2008|7|30|3|1956|1955|2325|2309|F9|552|N922FR|149|134|122|16|1|SAN|DEN|853
2008|7|5|6|1742|1745|1933|1928|FL|223|N996AT|111|103|85|5|-3|MCO|CLT|468
2008|7|10|4|1408|1412|1757|1659|FL|522|N997AT|169|107|85|58|-4|MKE|DCA|634
2008|7|15|2|1212|1210|1535|1535|FL|654|N994AT|143|145|123|0|2|SAT|ATL|874
2008|7|21|1|912|915|1114|1112|FL|140|N923AT|122|117|100|2|-3|ATL|DTW|594
2008|7|26|6|912|915|1011|1023|FL|435|N946AT|119|128|97|-12|-3|ATL|MKE|669
2008|7|31|4|1545|1254|2051|1536|FL|281|N988AT|306|162|144|315|171|BOS|ATL|946
2008|7|10|4|1848|1853|1933|1935|HA|247|N481HA|45|42|29|-2|-5|KOA|HNL|163
2008|7|9|3|1019|1015|1114|1105|MQ|3113|N806AE|55|50|33|9|4|LAX|SAN|109
2008|7|26|6|1433|1440|1527|1540|MQ|3281|N263AE|54|60|40|-13|-7|DFW|LAW|140
2008|7|13|7|1144|1150|1438|1450|MQ|3473|N857AE|114|120|90|-12|-6|DFW|CHA|695
2008|7|20|7|1055|645|1143|735|MQ|3624|N907AE|48|50|34|248|250|ABI|DFW|158
2008|7|21|1|1706|1655|1748|1745|MQ|3773|N611AE|42|50|27|3|11|DFW|ABI|158
2008|7|27|7|1812|1705|1942|1850|MQ|3938|N665BC|90|105|76|52|67|ORD|LIT|552
2008|7|31|4|853|855|1013|1015|MQ|4078|N522AE|80|80|60|-2|-2|ORD|B|409
2008|7|8|2|1850|1830|2100|2045|MQ|4217|N833AE|70|75|45|15|20|ORD|CMH|296
2008|7|9|3|2024|2015|2214|2210|MQ|4355|N677AE|50|55|35|4|9|ORD|TOL|214
2008|7|27|7|1402|1400|1540|1545|MQ|4505|N668HH|38|45|24|-5|2|ORD|AZO|122
2008|7|19|6|854|855|1017|1035|MQ|4734|N702AE|83|100|64|-18|-1|RDU|LGA|431
2008|7|28|1|1123|1125|1239|1249|NW|128|N786NC|76|84|55|-10|-2|MSP|ORD|334
2008|7|16|3|556|600|735|757|NW|273|N363NW|99|117|84|-22|-4|BDL|DTW|548
2008|7|9|3|1343|1349|1634|1622|NW|426|N514US|171|153|127|12|-6|DTW|MCO|957
2008|7|15|2|2019|2015|2235|2238|NW|618|N319NB|76|83|59|-3|4|MSP|MBS|463
2008|7|13|7|1525|1535|1634|1643|NW|793|N772NC|69|68|47|-9|-10|MSP|MKE|297
2008|7|16|3|1526|1529|1643|1645|NW|1007|N916RW|77|76|40|-2|-3|DTW|IND|231
2008|7|19|6|754|800|1122|1144|NW|1276|N317US|148|164|127|-22|-6|BOI|MSP|1142
2008|7|25|5|2010|1937|2149|2131|NW|1627|N314NB|159|174|133|18|33|DTW|IAH|1076
2008|7|18|5|639|630|728|734|9E|2868|89779E|49|64|30|-6|9|FWA|DTW|128
2008|7|12|6|1203|1210|1351|1406|9E|3724|84929E|108|116|88|-15|-7|GSP|DTW|508
2008|7|2|3|1025|1030|1220|1245|9E|4777|89039E|115|135|98|-25|-5|IND|LGA|659
2008|7|17|4|1440|1445|1551|1550|9E|5740|84929E|71|65|37|1|-5|MEM|B|200
2008|7|22|2|1123|1125|1410|1408|9E|5862|86989E|107|103|74|2|-2|B|DTW|457
2008|7|17|4|1722|1730|547|555|AA|8|N344AA|445|445|424|-8|-8|HNL|DFW|3784
2008|7|22|2|1550|1550|1731|1740|AA|324|N625AA|101|110|77|-9|0|STL|DFW|551
2008|7|12|6|2042|1930|2239|2145|AA|456|N3DEAA|297|315|277|54|72|MIA|LAX|2342
2008|7|3|4|1338|1340|1656|1650|AA|625|N3DDAA|138|130|119|6|-2|B|MIA|806
2008|7|7|1|957|1000|1227|1235|AA|809|N621AA|150|155|130|-8|-3|SJU|MIA|1045
2008|7|18|5|710|715|850|845|AA|1053|N519AA|160|150|131|5|-5|TPA|DFW|929
2008|7|6|7|1747|1745|1850|1840|AA|1188|N3AAAA|63|55|31|10|2|DFW|AUS|190
2008|7|24|4|625|630|1238|1235|AA|1324|N4XWAA|253|245|208|3|-5|SFO|ORD|1846
2008|7|12|6|823|829|953|954|AA|1475|N544AA|150|145|109|-1|-6|LGA|B|764
2008|7|14|1|1431|1410|1741|1650|AA|1634|N488AA|190|160|141|51|21|SAT|ORD|1041
2008|7|21|1|1353|1350|1850|1850|AA|1774|N3CA|177|180|153|0|3|S|DFW|1205
2008|7|24|4|2318|2205|59|2355|AA|1942|N3DJAA|101|110|80|64|73|MIA|ATL|595
2008|7|2|3|1517|1520|1850|1840|AA|2222|N458AA|153|140|99|10|-3|DFW|ATL|732
2008|7|28|1|1727|1715|2222|2215|AA|2458|N637AA|175|180|155|7|12|LAX|DFW|1235
2008|7|8|2|1343|1337|1525|1524|AS|64|N768AS|102|107|82|1|6|ANC|JNU|571
2008|7|17|4|1045|1027|1126|1111|AS|62|N785AS|41|44|24|15|18|JNU|SIT|95
2008|7|25|5|620|620|733|748|AS|68|N568AS|133|148|115|-15|0|SEA|JNU|909
2008|7|2|3|1648|1615|1935|1857|B6|661|N659JB|167|162|141|38|33|SYR|MCO|1053
2008|7|10|4|722|730|1003|1007|B6|521|N554JB|161|157|125|-4|-8|EWR|MCO|938
2008|7|17|4|1518|1520|1801|1754|B6|303|N521JB|163|154|130|7|-2|IAD|FLL|901
2008|7|24|4|2258|2140|23|2311|B6|1026|N190JB|85|91|39|72|78|JFK|BOS|187
2008|7|31|4|818|815|1102|1110|B6|623|N238JB|224|235|196|-8|3|JFK|HOU|1428
2008|7|18|5|1523|1525|1839|1842|CO|320|N14628|136|137|98|-3|-2|IAH|ATL|689
2008|7|7|1|1804|1739|2037|2010|CO|1077|N77258|213|211|177|27|25|PHL|IAH|1324
2008|7|15|2|1642|1630|1807|1752|CO|1180|N11641|85|82|43|15|12|EWR|BOS|200
2008|7|23|3|1611|1600|2144|2136|CO|1753|N73278|273|276|247|8|11|IAH|SJU|2007
2008|7|27|7|1923|1700|2351|2134|CO|1676|N14347|208|214|175|137|143|IAH|PHL|1324
2008|7|17|4|821|830|1202|1230|CO|315|N38403|221|240|204|-28|-9|BQN|EWR|1585
2008|7|1|2|833|835|1246|1255|DL|499|N3769L|253|260|204|-9|-2|JFK|SJU|1597
2008|7|4|5|557|600|712|721|DL|780|N916DL|75|81|53|-9|-3|DAB|ATL|366
2008|7|7|1|1011|934|1017|941|DL|1659|N906DL|66|67|37|36|37|ATL|B|214
2008|7|10|4|1540|1244|1653|1344|DL|1722|N906DL|73|60|27|189|176|SAV|ATL|215
2008|7|14|1|2034|2010|2345|2354|DL|73|N6703D|371|404|336|-9|24|JFK|SFO|2586
2008|7|17|4|1335|1240|2140|2115|DL|162|N655DL|305|335|269|25|55|SEA|JFK|2421
2008|8|3|7|753|755|746|755|WN|312|N399WN|53|60|40|-9|-2|AMA|ABQ|277
2008|8|4|1|2000|1900|2038|1955|WN|3064|N454WN|98|115|85|43|60|DEN|PHX|602
2008|8|5|2|2037|2025|2234|2240|WN|2093|N499WN|117|135|102|-6|12|LAS|PDX|762
2008|8|6|3|1230|1210|1430|1415|WN|3308|N465WN|60|65|44|15|20|MDW|DTW|229
2008|8|7|4|903|905|1033|1035|WN|3924|N620SW|90|90|76|-2|-2|PDX|SMF|479
2008|8|8|5|2228|2155|1|2325|WN|3485|N312SW|93|90|72|36|33|SAN|SMF|480
2008|8|10|7|1622|1200|1734|1310|WN|2367|N763SW|72|70|56|264|262|BWI|PVD|328
2008|8|11|1|1345|1340|1432|1430|WN|2580|N486WN|47|50|36|2|5|JAX|TPA|180
